Net Name,Tree ID,Depth,Node ID,Node Type,Pin Name,X,Y,Input Slew,Output Slew,Input Cap,Output Cap,Max Output Cap,Fanout,Resistance,Sink Count,Buffer Count,Parent Node ID,#Children,Buffer Order,Buffer Type,Buffer Reason,wire_length,total_wirelength
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,232,Sink,_18909_/A1,94.285,94.5155,2.34768e-09,-1,1.71447e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,233,Sink,_18910_/B2,92.875,94.9935,2.34768e-09,-1,1.67685e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,234,Sink,_18928_/S,57.8895,105.192,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,235,Sink,_18929_/S,59.2175,104.717,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,236,Sink,_18932_/S,46.661,110.88,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,237,Sink,_18933_/S,47.5915,110.818,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,238,Sink,_18935_/S,47.0745,119.655,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,239,Sink,_18936_/S,47.273,118.178,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,240,Sink,_19104_/A1,96.0805,95.0475,2.34768e-09,-1,1.71447e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,241,Sink,_19105_/B2,94.862,95.406,2.34768e-09,-1,1.67685e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,242,Sink,_19117_/S,55.5895,109.338,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,243,Sink,_19118_/S,56.3525,108.868,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,244,Sink,_19121_/S,60.489,116.462,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,245,Sink,_19122_/S,61.4625,116.365,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,246,Sink,_19125_/S,48.042,115.079,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,247,Sink,_19127_/S,49.347,114.327,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,248,Sink,_19129_/S,48.8615,125.447,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,249,Sink,_19130_/S,48.881,124.516,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,250,Sink,_19200_/A1,90.3515,98.3355,2.34768e-09,-1,1.71447e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,251,Sink,_19201_/B2,89.035,98.172,2.34768e-09,-1,1.67685e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,252,Sink,_19214_/S,70.495,110.474,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,253,Sink,_19215_/S,71.6235,108.832,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,254,Sink,_19217_/S,74.4105,119.462,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,255,Sink,_19218_/S,75.908,119.035,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,256,Sink,_19221_/S,63.515,121.009,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,257,Sink,_19222_/S,64.3935,120.621,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,258,Sink,_19224_/S,60.843,125.054,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,3,259,Sink,_19225_/S,61.488,124.545,2.34768e-09,-1,1.91994e-15,-1,-1,0,-1,491,12,89,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,260,Sink,_18694_/S,93.6205,204.505,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,261,Sink,_18695_/S,94.119,204.567,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,262,Sink,_18697_/S,95.9565,201.033,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,263,Sink,_18698_/S,96.8875,200.947,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,264,Sink,_18701_/S,89.3045,201.007,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,265,Sink,_18702_/S,89.914,200.751,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,266,Sink,_18704_/S,101.134,204.343,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,267,Sink,_18705_/S,102.22,204.788,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,268,Sink,_19387_/A1,93.125,176.224,4.30274e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,269,Sink,_19388_/B2,91.0815,176.458,4.30274e-10,-1,1.67685e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,270,Sink,_19473_/A1,88.1115,190.627,4.30274e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,271,Sink,_19474_/B2,86.834,190.246,4.30274e-10,-1,1.67685e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,272,Sink,_19572_/S,90.7395,181.904,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,273,Sink,_19574_/S,91.27,180.71,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,274,Sink,_19591_/S,90.57,218.773,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,275,Sink,_19592_/S,91.1695,218.878,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,276,Sink,_19594_/S,94.993,213.434,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,277,Sink,_19595_/S,95.9515,213.251,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,278,Sink,_19598_/S,89.163,221.016,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,279,Sink,_19599_/S,89.8045,221.347,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,280,Sink,_19601_/S,98.324,219.046,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,281,Sink,_19602_/S,99.0225,218.688,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,282,Sink,_19650_/S,87.595,188.462,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,283,Sink,_19652_/S,88.349,187.285,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,284,Sink,_19670_/S,89.336,227.391,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,285,Sink,_19671_/S,89.8975,227.631,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,286,Sink,_19673_/S,93.723,221.773,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,287,Sink,_19675_/S,94.6255,221.178,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,288,Sink,_19679_/S,85.43,228.619,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,289,Sink,_19680_/S,86.059,228.508,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,290,Sink,_19682_/S,94.3475,228.063,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,291,Sink,_19683_/S,95.5395,227.812,4.30274e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,292,Sink,_20119_/A1,93.016,177.031,4.30274e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,293,Sink,_20120_/B2,90.771,177.137,4.30274e-10,-1,1.67685e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,294,Sink,_20189_/A1,93.005,188.375,4.30274e-10,-1,1.59903e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,295,Sink,_20190_/B2,91.5625,188.02,4.30274e-10,-1,1.57189e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,296,Sink,_20291_/A1,90.116,183.709,4.30274e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,297,Sink,_20292_/B2,88.6115,183.891,4.30274e-10,-1,1.67685e-15,-1,-1,0,-1,491,12,123,0,4,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,298,Buffer,max_cap993/A,88.1115,201.007,4.30274e-10,-1,1.24108e-14,8.56944e-14,9.65576e-13,38,147.758,491,12,123,38,4,BUF_X16,max_cap,146154,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,299,Buffer,max_cap994/A,90.771,176.982,4.30274e-10,-1,2.67039e-14,1.13108e-13,1.9043e-12,50,76.7787,491,12,123,50,4,BUF_X32,max_cap,214130,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,300,Sink,_17620_/S,74.0855,138.853,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,301,Sink,_17623_/S,76.8535,141.141,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,302,Sink,_17625_/S,72.7965,138.409,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,303,Sink,_17628_/S,80.0185,142.317,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,304,Sink,_17632_/A1,89.914,140.704,1.96876e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,305,Sink,_17633_/A1,89.0915,141.009,1.96876e-10,-1,9.18145e-16,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,306,Sink,_17637_/S,84.304,138.658,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,307,Sink,_17639_/S,85.195,138.457,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,308,Sink,_17642_/S,64.108,140.387,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,309,Sink,_17644_/S,65.5355,139.947,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,310,Sink,_17646_/S,62.5985,137.921,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,311,Sink,_17648_/S,64.034,136.421,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,312,Sink,_17968_/A1,79.514,153.62,1.96876e-10,-1,3.36519e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,313,Sink,_17983_/S,60.441,147.887,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,314,Sink,_17985_/S,62.212,148.522,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,315,Sink,_17987_/S,58.963,148.148,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,316,Sink,_17989_/S,60.883,149.113,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,317,Sink,_17995_/A1,81.068,148.542,1.96876e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,318,Sink,_17999_/A1,78.7755,151.86,1.96876e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,319,Sink,_18709_/S,53.9855,159.832,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,320,Sink,_18710_/S,55.356,161.564,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,321,Sink,_18712_/S,50.9745,154.572,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,322,Sink,_18713_/S,51.8535,155.245,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,323,Sink,_19029_/S,47.2385,176.458,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,324,Sink,_19031_/S,49.318,176.571,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,325,Sink,_19033_/S,47.288,173.814,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,326,Sink,_19034_/S,48.927,174.033,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,327,Sink,_19770_/S,47.8505,163.497,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,328,Sink,_19771_/S,48.9885,164.098,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,329,Sink,_19773_/S,47.9015,159.169,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,330,Sink,_19774_/S,48.686,160.318,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,331,Sink,_20123_/S,49.431,171.031,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,332,Sink,_20124_/S,51.384,172.114,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,333,Sink,_20126_/S,50.825,169.393,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,334,Sink,_20127_/S,53.32,169.969,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,335,Sink,_20371_/S,73.003,154.361,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,336,Sink,_20377_/S,78.4045,154.943,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,337,Sink,_20387_/S,59.389,152.391,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,338,Sink,_20388_/S,60.203,152.917,1.96876e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,124,0,5,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,339,Sink,_17682_/S,116.171,164.705,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,340,Sink,_17683_/S,117.3,163.857,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,341,Sink,_18804_/S,120.271,170.538,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,342,Sink,_18806_/S,120.618,172.441,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,343,Sink,_18807_/S,121.841,172.748,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,344,Sink,_18815_/S,128.6,171.885,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,345,Sink,_18816_/S,130.609,172.271,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,346,Sink,_18818_/S,130.859,168.333,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,347,Sink,_18819_/S,133.38,169.641,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,348,Sink,_19842_/S,133.869,185.141,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,349,Sink,_19844_/S,134.695,184.528,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,350,Sink,_19848_/A1,142.402,185.076,3.51011e-10,-1,1.71447e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,351,Sink,_19849_/B2,141.321,185.638,3.51011e-10,-1,1.67685e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,352,Sink,_19852_/S,136.921,198.009,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,353,Sink,_19853_/S,138.667,198.438,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,354,Sink,_19855_/S,137.563,194.855,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,355,Sink,_19856_/S,140.878,194.4,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,356,Sink,_19861_/S,135.552,203.956,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,357,Sink,_19862_/S,136.985,203.632,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,358,Sink,_19864_/S,131.312,205.639,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,359,Sink,_19865_/S,131.973,204.444,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,360,Sink,_19868_/S,136.844,210.288,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,361,Sink,_19869_/S,138.508,210.68,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,362,Sink,_19871_/S,137.023,207.117,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,363,Sink,_19872_/S,139.029,207.04,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],56,4,364,Sink,_19958_/S,135.648,178.488,3.51011e-10,-1,1.91994e-15,-1,-1,0,-1,491,12,174,0,8,-1,-1,0,0
