Net Name,Tree ID,Depth,Node ID,Node Type,Pin Name,X,Y,Input Slew,Output Slew,Input Cap,Output Cap,Max Output Cap,Fanout,Resistance,Sink Count,Buffer Count,Parent Node ID,#Children,Buffer Order,Buffer Type,Buffer Reason,wire_length,total_wirelength
_03997_,30,2,62,Sink,_27668_/A,214.167,93.757,2.78e-10,-1,1.67072e-15,-1,-1,0,-1,61,1,34,0,1,-1,-1,0,0
_16313_,31,0,0,Driver,_31231_/CO,165.73,96.0845,-1,3.32374e-10,-1,9.78241e-14,6.05774e-14,11,2332.64,33,3,None,11,3,-1,-1,79756,97812
_16313_,31,1,1,Sink,_28162_/B2,176.165,97.561,3.32374e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,2,Sink,_28178_/B2,176.221,108.376,3.32374e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,3,Sink,_28234_/B2,182.282,110.537,3.32374e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,4,Sink,_28246_/A1,183.505,114.492,3.32374e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,5,Sink,_28258_/A1,185.501,114.989,3.32374e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,6,Sink,_28306_/A1,181.256,110.555,3.32374e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,7,Sink,_28325_/B2,174.727,101.092,3.32374e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,8,Sink,_28453_/A1,178.025,108.961,3.32374e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,9,Sink,_28490_/B3,173.971,92.7255,3.32374e-10,-1,1.58148e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,10,Sink,_28501_/A1,177.983,105.291,3.32374e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,0,0,3,-1,-1,0,0
_16313_,31,1,11,Buffer,max_cap550/A,176.165,96.257,3.32374e-10,-1,1.24108e-14,6.03776e-14,9.65576e-13,10,147.758,33,3,0,10,3,BUF_X16,max_cap,62570,0
_16313_,31,2,12,Sink,_22418_/B2,194.521,87.1985,2.04559e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,13,Sink,_22469_/A1,183.746,102.059,2.04559e-10,-1,6.44813e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,14,Sink,_22529_/B2,182.533,103.184,2.04559e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,15,Sink,_22548_/B2,183.928,87.4595,2.04559e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,16,Sink,_22552_/A1,184.887,89.6385,2.04559e-10,-1,3.29331e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,17,Sink,_28467_/B2,182.939,95.5515,2.04559e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,18,Sink,_28478_/B2,179.655,96.257,2.04559e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,19,Sink,_28875_/A1,191.01,88.9425,2.04559e-10,-1,1.71447e-15,-1,-1,0,-1,33,3,11,0,3,-1,-1,0,0
_16313_,31,2,20,Buffer,max_cap548/A,183.746,103.184,2.04559e-10,-1,6.58518e-15,5.40065e-14,4.84009e-13,8,292.907,33,3,11,8,3,BUF_X8,max_cap,2425,0
_16313_,31,2,21,Buffer,max_cap549/A,183.746,97.016,2.04559e-10,-1,6.58518e-15,4.20504e-14,4.84009e-13,7,292.907,33,3,11,7,3,BUF_X8,max_cap,14761,0
_16313_,31,3,22,Sink,_22248_/B2,192.18,108.755,1.45298e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,23,Sink,_22310_/A1,192.932,115.506,1.45298e-10,-1,6.44813e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,24,Sink,_22335_/A1,191.158,109.836,1.45298e-10,-1,6.44813e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,25,Sink,_22354_/A1,193.368,111.772,1.45298e-10,-1,6.44813e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,26,Sink,_22380_/B2,188.953,109.531,1.45298e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,27,Sink,_22399_/B2,190.143,106.783,1.45298e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,28,Sink,_22488_/B2,193.489,107.937,1.45298e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,29,Sink,_28271_/B2,185.486,104.173,1.45298e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,20,0,1,-1,-1,0,0
_16313_,31,3,30,Sink,_22278_/B2,193.795,102.24,1.97564e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,31,Sink,_22436_/B2,193.777,99.5105,1.97564e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,32,Sink,_22509_/B2,193.191,102.684,1.97564e-10,-1,6.50043e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,33,Sink,_28208_/B2,185.882,97.016,1.97564e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,34,Sink,_28225_/B2,185.57,98.335,1.97564e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,35,Sink,_28281_/B2,187.722,101.72,1.97564e-10,-1,6.48166e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_16313_,31,3,36,Sink,_28294_/B3,186.74,99.918,1.97564e-10,-1,1.58148e-15,-1,-1,0,-1,33,3,21,0,2,-1,-1,0,0
_03894_,32,0,0,Driver,_21003_/ZN,156.269,162.316,-1,1.80552e-10,-1,6.41754e-14,1.60217e-14,8,7964.86,36,1,None,8,1,-1,-1,0,106738
_03894_,32,1,1,Sink,_22600_/S,166.072,168.604,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,2,Sink,_22604_/S,165.663,179.997,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,3,Sink,_22606_/S,165.688,174.843,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,4,Sink,_22622_/S,162.464,160.63,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,5,Sink,_22649_/S,164.456,164.335,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,6,Sink,_22656_/S,165.686,160.898,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,7,Sink,_22658_/S,166.162,167.814,1.80552e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_03894_,32,1,8,Buffer,max_cap551/A,165.686,160.898,1.80552e-10,-1,6.58518e-15,6.2111e-14,4.84009e-13,29,292.907,36,1,0,29,1,BUF_X8,max_cap,0,0
_03894_,32,2,9,Sink,_21005_/A1,180.449,187.742,5.38881e-10,-1,3.0531e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,10,Sink,_21021_/A,179.966,176.788,5.38881e-10,-1,1.70023e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,11,Sink,_22596_/S,168.981,160.749,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,12,Sink,_22602_/S,169.887,165.773,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,13,Sink,_22608_/S,168.819,168.099,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,14,Sink,_22610_/S,169.199,166.955,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,15,Sink,_22613_/S,173.16,167.113,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,16,Sink,_22615_/S,173.279,164.796,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,17,Sink,_22617_/S,171.117,164.579,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,18,Sink,_22619_/S,172.893,168.49,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,19,Sink,_22624_/S,172.372,172.982,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,20,Sink,_22626_/S,174.714,170.53,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,21,Sink,_22628_/S,171.426,173.65,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,22,Sink,_22630_/S,172.771,178.682,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,23,Sink,_22632_/S,172.633,167.547,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,24,Sink,_22635_/S,175.331,173.73,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,25,Sink,_22637_/S,168.596,167.202,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,26,Sink,_22639_/S,173.973,168.952,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,27,Sink,_22643_/A2,174.62,165.832,5.38881e-10,-1,1.65135e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,28,Sink,_22644_/B1,175.757,164.945,5.38881e-10,-1,1.647e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,29,Sink,_22646_/S,173.952,169.166,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,30,Sink,_22651_/S,175.436,166.42,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,31,Sink,_22660_/S,168.105,169.057,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,32,Sink,_22662_/S,173.012,163.126,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,33,Sink,_22664_/S,170.176,166.062,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,34,Sink,_22666_/S,169.641,165.786,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,35,Sink,_22668_/S,169.275,164.903,5.38881e-10,-1,1.91994e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,36,Sink,_26739_/A1,179.807,168.485,5.38881e-10,-1,1.76357e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_03894_,32,2,37,Sink,_26740_/B2,179.523,168.813,5.38881e-10,-1,1.67685e-15,-1,-1,0,-1,36,1,8,0,1,-1,-1,0,0
_11819_,33,0,0,Driver,_17663_/ZN,150.779,105.791,-1,2.10053e-10,-1,3.01835e-14,1.30081e-14,5,9869.15,9,1,None,5,1,-1,-1,0,81184
_11819_,33,1,1,Sink,_17665_/A,167.592,99.181,2.10053e-10,-1,6.25843e-15,-1,-1,0,-1,9,1,0,0,1,-1,-1,0,0
_11819_,33,1,2,Sink,_21685_/A,172.665,125.197,2.10053e-10,-1,2.23275e-15,-1,-1,0,-1,9,1,0,0,1,-1,-1,0,0
_11819_,33,1,3,Sink,_22962_/A,170.847,113.828,2.10053e-10,-1,4.00378e-15,-1,-1,0,-1,9,1,0,0,1,-1,-1,0,0
_11819_,33,1,4,Sink,_31352_/B,174.622,117.918,2.10053e-10,-1,3.44779e-15,-1,-1,0,-1,9,1,0,0,1,-1,-1,0,0
_11819_,33,1,5,Buffer,max_cap552/A,167.592,99.181,2.10053e-10,-1,3.40189e-15,2.40598e-14,2.4231e-13,5,583.62,9,1,0,5,1,BUF_X4,max_cap,0,0
_11819_,33,2,6,Sink,_20561_/A,164.686,93.33,2.22406e-10,-1,6.19466e-15,-1,-1,0,-1,9,1,5,0,1,-1,-1,0,0
_11819_,33,2,7,Sink,_20580_/B1,167.008,87.035,2.22406e-10,-1,3.12976e-15,-1,-1,0,-1,9,1,5,0,1,-1,-1,0,0
_11819_,33,2,8,Sink,_20595_/C2,167.299,87.1765,2.22406e-10,-1,3.45437e-15,-1,-1,0,-1,9,1,5,0,1,-1,-1,0,0
_11819_,33,2,9,Sink,_20597_/A3,167.915,87.32,2.22406e-10,-1,3.5589e-15,-1,-1,0,-1,9,1,5,0,1,-1,-1,0,0
_11819_,33,2,10,Sink,_20619_/A3,169.238,85.6745,2.22406e-10,-1,5.90517e-15,-1,-1,0,-1,9,1,5,0,1,-1,-1,0,0
_04008_,34,0,0,Driver,_21220_/ZN,188.164,77.9225,-1,2.2334e-10,-1,5.1365e-14,1.04713e-14,8,12011.5,24,2,None,8,2,-1,-1,48012,87776
_04008_,34,1,1,Sink,_27203_/A,197.654,76.4115,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,2,Sink,_27267_/A,202.762,77.051,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,3,Sink,_27276_/A,205.708,78.314,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,4,Sink,_27317_/A,205.374,72.2605,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,5,Sink,_27341_/A,192.382,79.0525,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,6,Sink,_27494_/A,199.977,73.954,2.2334e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,0,0,2,-1,-1,0,0
_04008_,34,1,7,Buffer,max_cap553/A,205.374,72.2605,2.2334e-10,-1,3.40189e-15,4.08705e-14,2.4231e-13,11,583.62,24,2,0,11,2,BUF_X4,max_cap,0,0
_04008_,34,1,8,Buffer,max_cap554/A,195.794,79.0525,2.2334e-10,-1,6.58518e-15,2.8246e-14,4.84009e-13,7,292.907,24,2,0,7,2,BUF_X8,max_cap,48012,0
_04008_,34,2,9,Sink,_27295_/A,212.547,75.2255,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,10,Sink,_27332_/A,212.637,75.2895,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,11,Sink,_27351_/A,215.87,74.3545,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,12,Sink,_27360_/A,211.615,73.9035,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,13,Sink,_27375_/A,215.627,70.271,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,14,Sink,_27399_/A,213.07,71.062,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,15,Sink,_27414_/A,206.335,70.8315,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,16,Sink,_27423_/A,209.482,71.8435,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,17,Sink,_27446_/A,213.319,72.3415,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,18,Sink,_27477_/A,216.455,72.367,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,19,Sink,_27484_/A,214.626,75.9365,4.75192e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,7,0,1,-1,-1,0,0
_04008_,34,2,20,Sink,_21221_/A2,200.383,83.068,1.8772e-10,-1,3.34692e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,21,Sink,_27177_/B1,207.274,83.958,1.8772e-10,-1,1.647e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,22,Sink,_27202_/B1,214.947,88.935,1.8772e-10,-1,3.12976e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,23,Sink,_27280_/B1,221.143,88.3145,1.8772e-10,-1,6.40188e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,24,Sink,_27388_/A2,217.572,81.726,1.8772e-10,-1,3.43046e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,25,Sink,_27413_/B1,219.107,90.0335,1.8772e-10,-1,3.12976e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_04008_,34,2,26,Sink,_27458_/A,195.794,81.041,1.8772e-10,-1,3.50469e-15,-1,-1,0,-1,24,2,8,0,2,-1,-1,0,0
_03206_,35,0,0,Driver,_20182_/ZN,84.3395,178.598,-1,5.30406e-11,-1,7.91425e-15,2.76184e-14,1,4640.19,5,1,None,1,1,-1,-1,313425,290031
_03206_,35,1,1,Buffer,wire555/A,135.111,178.598,5.30406e-11,-1,3.40189e-15,2.73574e-14,2.4231e-13,5,583.62,5,1,0,5,1,BUF_X4,wire,313425,0
_03206_,35,2,2,Sink,_20183_/B1,177.668,126.91,1.10503e-10,-1,6.35155e-15,-1,-1,0,-1,5,1,1,0,1,-1,-1,0,0
_03206_,35,2,3,Sink,_20947_/B2,175.288,185.089,1.10503e-10,-1,6.7132e-15,-1,-1,0,-1,5,1,1,0,1,-1,-1,0,0
_03206_,35,2,4,Sink,_22013_/B1,177.446,154.255,1.10503e-10,-1,1.647e-15,-1,-1,0,-1,5,1,1,0,1,-1,-1,0,0
_03206_,35,2,5,Sink,_22643_/A1,174.945,165.832,1.10503e-10,-1,1.71447e-15,-1,-1,0,-1,5,1,1,0,1,-1,-1,0,0
_03206_,35,2,6,Sink,_27086_/A1,182.308,161.47,1.10503e-10,-1,1.59029e-15,-1,-1,0,-1,5,1,1,0,1,-1,-1,0,0
_10048_,36,0,0,Driver,_29503_/ZN,178.393,72.1595,-1,2.34191e-10,-1,7.81696e-14,1.60217e-14,12,7964.86,36,1,None,12,1,-1,-1,73537,97459
_10048_,36,1,1,Sink,_29505_/A1,178.971,63.933,2.34191e-10,-1,3.29331e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,2,Sink,_29516_/A1,179.757,70.6765,2.34191e-10,-1,6.77306e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,3,Sink,_29524_/C1,169.077,65.358,2.34191e-10,-1,1.63225e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,4,Sink,_29531_/C1,169.419,66.7555,2.34191e-10,-1,1.63225e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,5,Sink,_29537_/B1,179.715,62.4935,2.34191e-10,-1,1.647e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,6,Sink,_29541_/A2,164.482,57.343,2.34191e-10,-1,1.6642e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,7,Sink,_29618_/C2,168.597,66.237,2.34191e-10,-1,1.70675e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,8,Sink,_29633_/A2,176.555,74.736,2.34191e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,9,Sink,_29791_/A2,174.302,62.7805,2.34191e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,10,Sink,_29801_/A2,174.212,62.704,2.34191e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,11,Sink,_29808_/B1,178.174,62.0835,2.34191e-10,-1,1.647e-15,-1,-1,0,-1,36,1,0,0,1,-1,-1,0,0
_10048_,36,1,12,Buffer,max_cap556/A,179.757,72.2355,2.34191e-10,-1,6.58518e-15,5.13709e-14,4.84009e-13,25,292.907,36,1,0,25,1,BUF_X8,max_cap,73537,0
_10048_,36,2,13,Sink,_29546_/A2,194.417,76.965,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,14,Sink,_29549_/A2,194.915,77.9735,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,15,Sink,_29552_/A2,200.712,78.1415,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,16,Sink,_29555_/A2,205.835,78.8105,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,17,Sink,_29559_/A2,209.686,77.427,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,18,Sink,_29562_/A2,201.489,79.1435,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,19,Sink,_29567_/A2,202.684,71.33,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,20,Sink,_29570_/A2,207.668,75.973,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,21,Sink,_29575_/C2,186.649,76.905,5.03223e-10,-1,1.70675e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,22,Sink,_29577_/A2,212.782,74.636,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,23,Sink,_29583_/A2,210.434,74.374,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,24,Sink,_29587_/A2,211.927,69.9865,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,25,Sink,_29590_/A2,209.3,70.5535,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,26,Sink,_29593_/A2,209.044,69.919,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,27,Sink,_29596_/A2,201.139,69.8705,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,28,Sink,_29600_/A2,207.02,71.0805,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,29,Sink,_29604_/A2,203.044,70.561,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,30,Sink,_29608_/A2,211.577,71.971,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,31,Sink,_29611_/A2,194.075,82.9885,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,32,Sink,_29614_/A2,213.023,72.2775,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,33,Sink,_29620_/A2,210.533,77.8705,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,34,Sink,_29636_/A2,180.76,80.08,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,35,Sink,_29641_/C2,181.673,72.36,5.03223e-10,-1,3.5015e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,36,Sink,_29643_/A2,194.803,76.2085,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_10048_,36,2,37,Sink,_29646_/A2,191.897,78.118,5.03223e-10,-1,1.68975e-15,-1,-1,0,-1,36,1,12,0,1,-1,-1,0,0
_08609_,37,0,0,Driver,_27568_/ZN,131.323,43.8455,-1,1.90435e-10,-1,6.65949e-14,1.60217e-14,5,7964.86,33,1,None,5,1,-1,-1,18614,131777
_08609_,37,1,1,Sink,_27570_/S,125.695,32.9005,1.90435e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,0,0,1,-1,-1,0,0
_08609_,37,1,2,Sink,_27916_/S,111.428,30.7085,1.90435e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,0,0,1,-1,-1,0,0
_08609_,37,1,3,Sink,_27917_/S,112.825,30.0425,1.90435e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,0,0,1,-1,-1,0,0
_08609_,37,1,4,Sink,_27937_/S,116.078,26.8695,1.90435e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,0,0,1,-1,-1,0,0
_08609_,37,1,5,Buffer,max_cap557/A,116.896,26.8695,1.90435e-10,-1,6.58518e-15,6.02124e-14,4.84009e-13,29,292.907,33,1,0,29,1,BUF_X8,max_cap,18614,0
_08609_,37,2,6,Sink,_27918_/S,99.7745,24.8405,4.96761e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,5,0,1,-1,-1,0,0
_08609_,37,2,7,Sink,_27919_/S,97.6765,30.4065,4.96761e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,5,0,1,-1,-1,0,0
_08609_,37,2,8,Sink,_27920_/S,98.191,30.5225,4.96761e-10,-1,1.91994e-15,-1,-1,0,-1,33,1,5,0,1,-1,-1,0,0
