Net Name,Tree ID,Depth,Node ID,Node Type,Pin Name,X,Y,Input Slew,Output Slew,Input Cap,Output Cap,Max Output Cap,Fanout,Resistance,Sink Count,Buffer Count,Parent Node ID,#Children,Buffer Order,Buffer Type,Buffer Reason,wire_length,total_wirelength
gen_regfile_ff.register_file_i.raddr_b_i\[2\],47,3,113,Sink,_20294_/A1,103.541,159.091,5.44529e-10,-1,1.76357e-15,-1,-1,0,-1,114,2,78,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[2\],47,3,114,Sink,_20318_/S,109.48,175.656,5.44529e-10,-1,1.91994e-15,-1,-1,0,-1,114,2,78,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[2\],47,3,115,Sink,_20375_/S,97.548,163.21,5.44529e-10,-1,1.91994e-15,-1,-1,0,-1,114,2,78,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[2\],47,3,116,Sink,_20376_/S,98.2235,162.938,5.44529e-10,-1,1.91994e-15,-1,-1,0,-1,114,2,78,0,1,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,0,0,Driver,if_stage_i.instr_rdata_alu_id_o[21]$_DFFE_PN_/Q,123.896,76.1635,-1,2.39654e-10,-1,1.47823e-13,6.073e-14,10,2326.25,491,10,None,10,10,-1,-1,853510,309345
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,1,Sink,_17058_/A,144.277,104.915,2.39654e-10,-1,1.63022e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,2,Sink,_17329_/A1,110.58,109.879,2.39654e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,3,Sink,_17511_/A1,140.404,108.887,2.39654e-10,-1,1.67987e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,4,Sink,_17529_/A2,143.622,109.79,2.39654e-10,-1,5.795e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,5,Sink,_18909_/A1,111.562,108.539,2.39654e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,6,Sink,_18910_/B2,111.082,110.174,2.39654e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,7,Sink,_19104_/A1,111.244,109.066,2.39654e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,8,Sink,_29945_/B2,172.079,95.9835,2.39654e-10,-1,1.62303e-15,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,9,Sink,_30423_/A,121.887,73.0075,2.39654e-10,-1,9.4642e-16,-1,-1,0,-1,491,10,0,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,1,10,Buffer,max_cap211/A,111.082,110.174,2.39654e-10,-1,1.24108e-14,1.46495e-13,9.65576e-13,40,147.758,491,10,0,40,10,BUF_X16,max_cap,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,11,Sink,_16948_/S,85.7775,132.708,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,12,Sink,_16949_/S,86.741,132.797,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,13,Sink,_16956_/S,83.766,128.505,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,14,Sink,_16957_/S,84.38,128.259,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,15,Sink,_16968_/S,88.32,130.704,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,16,Sink,_16969_/S,89.0505,130.298,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,17,Sink,_16971_/S,84.851,127.484,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,18,Sink,_16972_/S,85.531,127.223,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,19,Sink,_16983_/S,93.098,134.052,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,20,Sink,_16984_/S,93.7855,133.73,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,21,Sink,_16986_/S,91.4265,133.1,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,22,Sink,_16987_/S,92.073,132.574,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,23,Sink,_17008_/C2,106.102,131.561,4.98672e-10,-1,3.5015e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,24,Sink,_17009_/S,94.643,128.094,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,25,Sink,_17014_/S,95.413,127.834,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,26,Sink,_17588_/S,104.634,129.293,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,27,Sink,_17589_/S,105.419,128.98,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,28,Sink,_17762_/S,105.297,118.524,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,29,Sink,_17764_/S,103.152,117.604,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,30,Sink,_17767_/S,103.432,117.304,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,31,Sink,_17777_/S,108.134,118.878,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,32,Sink,_17779_/S,101.043,122.779,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,33,Sink,_17780_/S,101.981,122.355,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,34,Sink,_17782_/S,101.724,122.146,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,35,Sink,_17783_/S,102.428,121.561,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,36,Sink,_17786_/S,96.579,126.726,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,37,Sink,_17787_/S,97.722,126.632,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,38,Sink,_17789_/S,104.101,124.453,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,39,Sink,_17790_/S,104.771,124.327,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,40,Sink,_17900_/S,109.084,129.335,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,41,Sink,_17903_/S,108.969,129.569,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,42,Sink,_17909_/S,101.319,127.268,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,43,Sink,_17910_/S,102.038,127.02,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,44,Sink,_17916_/S,109.152,120.425,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,45,Sink,_17919_/S,109.063,120.88,4.98672e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,46,Sink,_19200_/A1,111.753,113.771,4.98672e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,47,Sink,_19201_/B2,111.307,115.007,4.98672e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,10,0,10,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,48,Buffer,max_cap208/A,104.634,131.561,4.98672e-10,-1,1.24108e-14,1.2028e-13,9.65576e-13,54,147.758,491,10,10,54,10,BUF_X16,max_cap,2934,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,49,Buffer,max_cap209/A,111.307,118.171,4.98672e-10,-1,2.67039e-14,1.03929e-13,1.9043e-12,47,76.7787,491,10,10,47,10,BUF_X32,max_cap,166212,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,2,50,Buffer,max_cap210/A,111.082,110.762,4.98672e-10,-1,2.67039e-14,1.21654e-13,1.9043e-12,58,76.7787,491,10,10,58,10,BUF_X32,max_cap,182369,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,51,Sink,_16994_/A2,103.496,131.954,2.38036e-10,-1,1.65135e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,52,Sink,_16999_/B1,104.003,131.757,2.38036e-10,-1,1.647e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,53,Sink,_17581_/S,105.009,138.434,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,54,Sink,_17582_/S,106.101,138.581,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,55,Sink,_17620_/S,106.182,137.509,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,56,Sink,_17623_/S,103.235,140.056,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,57,Sink,_17625_/S,103.352,138.782,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,58,Sink,_17628_/S,103.993,141.772,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,59,Sink,_17637_/S,105.435,142.743,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,60,Sink,_17639_/S,105.964,142.617,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,61,Sink,_17642_/S,98.066,140.444,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,62,Sink,_17644_/S,99.1525,140.574,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,63,Sink,_17646_/S,96.0105,136.497,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,64,Sink,_17648_/S,96.658,136.115,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,65,Sink,_17653_/A1,104.634,132.286,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,66,Sink,_17657_/A1,104.042,132.419,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,67,Sink,_17906_/S,103.32,135.236,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,68,Sink,_17907_/S,104.222,135.188,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,69,Sink,_17974_/A1,107.301,146.707,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,70,Sink,_17975_/B2,107.928,146.182,2.38036e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,71,Sink,_17978_/S,105.673,155.928,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,72,Sink,_17980_/S,105.997,156.072,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,73,Sink,_17987_/S,88.8855,143.156,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,74,Sink,_17989_/S,89.5825,143.04,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,75,Sink,_17995_/A1,104.924,146.215,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,76,Sink,_18709_/S,79.183,144.178,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,77,Sink,_18710_/S,79.785,144.12,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,78,Sink,_18712_/S,78.9395,143.732,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,79,Sink,_18713_/S,79.52,143.66,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,80,Sink,_19029_/S,72.9615,160.032,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,81,Sink,_19031_/S,73.532,160.012,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,82,Sink,_19033_/S,72.4495,159.018,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,83,Sink,_19034_/S,73.001,158.987,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,84,Sink,_19391_/S,73.6595,163.277,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,85,Sink,_19392_/S,74.206,163.244,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,86,Sink,_19394_/S,73.668,162.368,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,87,Sink,_19395_/S,74.226,162.342,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,88,Sink,_19656_/A1,104.743,157.481,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,89,Sink,_19657_/B2,104.645,157.283,2.38036e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,90,Sink,_19770_/S,74.578,152.81,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,91,Sink,_19771_/S,75.154,152.732,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,92,Sink,_19773_/S,74.505,151.031,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,93,Sink,_19774_/S,75.0765,150.98,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,94,Sink,_20123_/S,73.9205,154.227,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,95,Sink,_20124_/S,74.4745,154.21,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,96,Sink,_20126_/S,73.981,152.576,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,97,Sink,_20127_/S,74.5455,152.486,2.38036e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,98,Sink,_20189_/A1,105.507,153.469,2.38036e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,99,Sink,_20190_/B2,105.411,153.193,2.38036e-10,-1,1.57189e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,100,Sink,_20291_/A1,103.572,158.077,2.38036e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,101,Sink,_20292_/B2,103.42,157.765,2.38036e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,102,Sink,_20395_/A1,104.457,152.796,2.38036e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,103,Sink,_20396_/B2,105.24,151.918,2.38036e-10,-1,1.57189e-15,-1,-1,0,-1,491,10,48,0,7,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,104,Buffer,max_cap207/A,103.993,142.637,2.38036e-10,-1,1.24108e-14,1.08635e-13,9.65576e-13,42,147.758,491,10,48,42,7,BUF_X16,max_cap,49873,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,105,Sink,_17597_/A1,120.554,128.408,2.01323e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,106,Sink,_17598_/B2,120.432,128.751,2.01323e-10,-1,1.57189e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,107,Sink,_17702_/A1,129.001,140.223,2.01323e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,108,Sink,_17703_/B2,127.832,139.711,2.01323e-10,-1,1.57189e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,109,Sink,_17739_/S,118.742,128.693,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,110,Sink,_17741_/S,117.838,130.038,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,111,Sink,_17743_/A1,124.801,128.059,2.01323e-10,-1,1.59903e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,112,Sink,_17744_/B2,124.103,128.255,2.01323e-10,-1,1.57189e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,113,Sink,_17749_/S,115.345,125.071,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,114,Sink,_17752_/A1,120.067,125.553,2.01323e-10,-1,1.59029e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,115,Sink,_17772_/A1,114.64,118.627,2.01323e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,116,Sink,_17773_/B2,114.277,120.228,2.01323e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,117,Sink,_17803_/S,130.766,144.568,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,118,Sink,_17804_/S,131.365,144.52,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,119,Sink,_17808_/S,128.622,141.128,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,120,Sink,_17809_/S,129.392,141.038,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,121,Sink,_17822_/S,125.482,131.865,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,122,Sink,_17825_/S,126.996,134.572,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,123,Sink,_17826_/S,129.242,136.086,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,124,Sink,_17827_/S,129.18,135.755,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,125,Sink,_17831_/A1,129.686,133.913,2.01323e-10,-1,1.71447e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,126,Sink,_17832_/B2,128.623,133.918,2.01323e-10,-1,1.67685e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
gen_regfile_ff.register_file_i.raddr_b_i\[1\],48,3,127,Sink,_17834_/S,121.898,129.697,2.01323e-10,-1,1.91994e-15,-1,-1,0,-1,491,10,49,0,8,-1,-1,0,0
